,Unnamed: 0,Names,RA,DEC,Classification,Tile,X,Y,band_nb,bands_list
1792,5791,previous,40.6769,-0.6487,--,081.179,tbd,tbd,1,u
1793,5792,previous,40.7046,2.2423,--,081.185,tbd,tbd,1,u
1794,5796,previous,41.5548,-0.7524,--,083.179,tbd,tbd,1,u
1795,5798,previous,41.991,-0.7425,--,084.179,tbd,tbd,1,u
1796,5799,previous,42.2156,-0.5329,--,084.179,tbd,tbd,1,u
1797,5800,previous,42.9152,-0.56,--,086.179,tbd,tbd,1,u
1798,5826,previous,181.9442,27.6152,--,323.235,tbd,tbd,1,u
1799,5832,previous,205.737,22.6135,--,380.225,tbd,tbd,1,u
1800,5846,previous,249.9825,19.0354,--,473.218,tbd,tbd,1,u
1801,5849,previous,317.2431,3.9841,--,633.188,tbd,tbd,1,u
1802,5850,previous,319.7989,0.0575,--,640.180,tbd,tbd,1,u
1803,5851,previous,338.099,1.5111,--,676.183,tbd,tbd,1,u
1804,5863,previous,2.02985,18.3723,--,004.217,tbd,tbd,1,u
1805,5868,previous,8.01362,7.6678,--,016.195,tbd,tbd,1,u
1806,5869,previous,8.07322,1.01,--,016.182,tbd,tbd,1,u
1807,5870,previous,8.6173,2.4228,--,017.185,tbd,tbd,1,u
1808,5871,previous,9.7307,7.322999999999999,--,019.195,tbd,tbd,1,u
1809,5877,previous,14.9899,13.332,--,029.207,tbd,tbd,1,u
1810,5882,previous,17.4814,4.1605,--,035.188,tbd,tbd,1,u
1811,5889,previous,24.77834,22.1231,--,046.224,tbd,tbd,1,u
1812,5890,previous,25.99521,12.937,--,051.206,tbd,tbd,1,u
1813,5891,previous,26.2765,10.31,--,052.201,tbd,tbd,1,u
1814,5897,previous,30.4025,3.7476,--,061.188,tbd,tbd,1,u
1815,5914,previous,40.76269,-0.1001,--,082.180,tbd,tbd,1,u
1816,5915,previous,41.76076752,3.933334407,--,083.188,tbd,tbd,1,u
1817,5923,previous,44.98114,1.1387,--,090.182,tbd,tbd,1,u
1818,5966,previous,109.92546000000002,57.3569,--,118.295,tbd,tbd,2,ur
1819,5967,previous,110.48911,49.8801,--,142.280,tbd,tbd,2,ur
1820,5968,previous,111.967,30.201,--,194.240,tbd,tbd,2,ug
1821,5969,previous,115.34169,37.4889,--,183.255,tbd,tbd,3,urg
1822,5970,previous,116.30915,33.6326,--,194.247,tbd,tbd,3,urg
1823,5972,previous,130.6476,30.367,--,225.241,tbd,tbd,3,urg
1824,5980,previous,148.16759,34.5795,--,244.249,tbd,tbd,3,urg
1825,5981,previous,151.14238,41.2121,--,228.262,tbd,tbd,2,ur
1826,5984,previous,153.7269,44.261,--,219.269,tbd,tbd,2,rg
1827,5985,previous,153.7937,32.5308,--,259.245,tbd,tbd,2,ur
1828,5989,previous,160.1716,18.8477,--,303.218,tbd,tbd,1,u
1829,5990,previous,161.11593,31.2337,--,276.242,tbd,tbd,2,ur
1830,5992,previous,162.34745,35.7447,--,263.252,tbd,tbd,2,ur
1831,5993,previous,164.98,42.8595,--,241.266,tbd,tbd,3,urg
1832,5998,previous,173.30487,50.1444,--,223.280,tbd,tbd,2,ug
1833,6000,previous,175.04099,22.8792,--,322.226,tbd,tbd,1,u
1834,6001,previous,175.49606,19.3041,--,331.219,tbd,tbd,1,u
1835,6004,previous,179.02276,19.1869,--,339.218,tbd,tbd,1,u
1836,6008,previous,181.90313,52.9176,--,219.286,tbd,tbd,1,u
1837,6009,previous,183.0792,27.5646,--,325.235,tbd,tbd,1,u
1838,6012,previous,188.21549,27.0359,--,335.234,tbd,tbd,1,u
1839,6015,previous,190.13454,45.1508,--,269.270,tbd,tbd,2,rg
1840,6017,previous,190.79289,21.3329,--,355.223,tbd,tbd,1,u
1841,6021,previous,196.45754,22.9256,--,362.226,tbd,tbd,1,u
1842,6023,previous,200.72518,58.1651,--,213.296,tbd,tbd,1,r
1843,6025,previous,205.19098,38.5483,--,321.257,tbd,tbd,1,u
1844,6034,previous,227.35276,39.0279,--,353.258,tbd,tbd,2,ur
1845,6035,previous,227.53636,20.6236,--,426.221,tbd,tbd,1,u
1846,6039,previous,245.7514,21.6226,--,457.223,tbd,tbd,1,u
1847,6043,previous,252.91728,28.0881,--,447.236,tbd,tbd,1,u
1848,6044,previous,253.2534,26.8843,--,451.234,tbd,tbd,1,u
1849,6045,previous,254.42351,34.8162,--,417.250,tbd,tbd,2,ur
1850,6046,previous,260.8405,23.8442,--,477.228,tbd,tbd,1,u
1851,6047,previous,260.90064,34.1995,--,433.248,tbd,tbd,2,ur
1852,6048,previous,266.40745,39.8584,--,408.260,tbd,tbd,2,ur
1853,6049,previous,277.9494,54.3033,--,323.289,tbd,tbd,2,ur
1854,6054,previous,327.84076,13.7884,--,636.208,tbd,tbd,1,u
1855,6055,previous,329.68199,2.9584,--,658.186,tbd,tbd,1,u
1856,6057,previous,333.96563,4.5843,--,666.189,tbd,tbd,1,u
1857,6059,previous,336.5388,0.695,--,673.181,tbd,tbd,1,u
1858,6061,previous,340.23037,-0.0128,--,680.180,tbd,tbd,1,u
1859,6062,previous,341.02061000000003,27.9877,--,602.236,tbd,tbd,1,u
1860,6067,previous,344.55669,17.1506,--,659.214,tbd,tbd,1,u
1861,6068,previous,345.0719,22.2249,--,640.224,tbd,tbd,1,u
1862,6069,previous,345.86094,23.476,--,634.227,tbd,tbd,1,u
1863,6072,previous,347.78242,5.4971,--,692.191,tbd,tbd,1,u
1864,6073,previous,351.74836,20.4496,--,659.221,tbd,tbd,1,u
1865,6084,previous,17.57592,19.63875,--,033.219,tbd,tbd,1,u
1866,6086,previous,131.79438000000002,34.80733,--,216.250,tbd,tbd,3,urg
1867,6088,previous,147.91433,68.792,--,106.318,tbd,tbd,1,g
1868,6089,previous,149.32788,68.95875,--,107.318,tbd,tbd,1,g
1869,6092,previous,167.71763,28.70936,--,295.237,tbd,tbd,1,u
1870,6093,previous,167.86275,28.83339,--,294.238,tbd,tbd,2,ur
1871,6096,previous,177.89604,0.82011,--,356.182,tbd,tbd,1,u
1872,6097,previous,177.91079,0.8134399999999999,--,356.182,tbd,tbd,1,u
1873,6100,previous,195.17804,28.08981,--,345.236,tbd,tbd,1,u
1874,6103,previous,210.91642,54.27591999999999,--,245.289,tbd,tbd,3,rGi
1875,6104,previous,214.20754,52.497690000000006,--,261.285,tbd,tbd,4,rGiz
1876,6107,previous,215.11867,52.92819,--,259.286,tbd,tbd,4,rGiz
1877,6109,previous,218.92583,34.47831,--,361.249,tbd,tbd,1,u
1878,6110,previous,220.00029,31.523190000000003,--,375.243,tbd,tbd,1,u
1879,6111,previous,231.75867,35.957440000000005,--,375.252,tbd,tbd,2,ur
1880,6112,previous,233.14504,32.68758,--,393.245,tbd,tbd,2,ur
1881,6113,previous,242.29288,65.54926999999999,--,201.311,tbd,tbd,1,r
1882,6114,previous,242.32817000000003,65.54714,--,201.311,tbd,tbd,1,r
1883,6120,previous,345.857,8.87017,--,683.198,tbd,tbd,1,u
1884,6122,previous,127.92379,52.75489,--,154.286,tbd,tbd,2,rg
1885,6124,previous,198.75292,51.81944,--,245.284,tbd,tbd,1,r
1886,6125,previous,260.61298,32.13382,--,442.244,tbd,tbd,2,ur
1887,6127,previous,9.2785,9.1567,--,018.198,tbd,tbd,1,u
1888,6129,previous,35.27285,35.93716,--,057.252,tbd,tbd,2,ug
1889,6133,previous,115.71333,36.57881,--,186.253,tbd,tbd,3,urg
1890,6136,previous,172.50041000000002,38.20086,--,272.256,tbd,tbd,2,ur
1891,6137,previous,178.82639,19.66146,--,337.219,tbd,tbd,1,u
1892,6139,previous,216.15871,22.9335,--,398.226,tbd,tbd,1,u
1893,6140,previous,239.29975,37.35999,--,380.255,tbd,tbd,2,ur
1894,6141,previous,240.41854,43.27994,--,349.267,tbd,tbd,1,r
1895,6142,previous,242.3081,65.5411,--,201.311,tbd,tbd,1,r
1896,6147,previous,319.2115,2.42975,--,638.185,tbd,tbd,1,u
1897,6148,previous,350.41995,5.46011,--,698.191,tbd,tbd,1,u
1898,6151,previous,6.6461,17.1607,--,013.214,tbd,tbd,1,u
1899,6172,previous,147.84403999999998,26.587190000000003,--,265.233,tbd,tbd,1,u
1900,6173,previous,248.45408,31.56997,--,424.243,tbd,tbd,2,ur
1901,6175,previous,156.14392,47.15272,--,213.274,tbd,tbd,2,rg
1902,6176,previous,200.70321,31.654940000000003,--,342.243,tbd,tbd,2,ur
1903,6178,previous,176.65791000000002,-0.19222,--,353.180,tbd,tbd,1,u
1904,6187,previous,164.46292,57.5075,--,177.295,tbd,tbd,4,Gizg
1905,6188,previous,123.38033,25.75083,--,222.232,tbd,tbd,1,u
1906,6190,previous,212.8317,52.19158,--,262.284,tbd,tbd,4,rGiz
1907,6191,previous,21.18333,3.86667,--,042.188,tbd,tbd,1,u
1908,6192,previous,21.1875,3.85167,--,042.188,tbd,tbd,1,u
1909,6193,previous,114.4016,32.261,--,193.245,tbd,tbd,2,ug
1910,6194,previous,165.77975,53.34517,--,197.287,tbd,tbd,3,urg
1911,6200,previous,214.399,52.446,--,261.285,tbd,tbd,4,rGiz
1912,6201,previous,214.58654,52.60314,--,261.285,tbd,tbd,4,rGiz
1913,6203,previous,217.50538,41.078,--,328.262,tbd,tbd,2,ur
1914,6207,previous,271.94167000000004,45.99889,--,378.272,tbd,tbd,2,ur
1915,6208,previous,216.63729,35.13989,--,355.250,tbd,tbd,2,ur
1916,6210,previous,7.09369,6.53195,--,014.193,tbd,tbd,1,u
1917,6223,previous,147.4783,42.13381,--,219.264,tbd,tbd,3,urg
1918,6232,previous,257.36966,38.467,--,403.257,tbd,tbd,2,ur
1919,6233,previous,257.74257,43.54287,--,374.267,tbd,tbd,2,ur
1920,6235,previous,277.8636,54.79965,--,319.290,tbd,tbd,2,ur
1921,6240,previous,4.64001,16.43786,--,009.213,tbd,tbd,1,u
1922,6245,previous,101.9576,70.2487,--,068.321,tbd,tbd,1,r
1923,6247,previous,116.2199,39.4574,--,179.259,tbd,tbd,2,ur
1924,6249,previous,177.39622,22.40304,--,328.225,tbd,tbd,1,u
1925,6251,previous,215.9486,24.077820000000003,--,395.228,tbd,tbd,1,u
1926,6256,previous,117.9211,27.2757,--,209.235,tbd,tbd,1,u
1927,6258,previous,237.3014,30.7879,--,407.242,tbd,tbd,2,ur
1928,6262,previous,209.96063,62.51806,--,194.305,tbd,tbd,1,r
1929,6263,previous,178.45621,42.84531,--,261.266,tbd,tbd,3,urg
1930,6271,previous,350.52985,19.73972,--,661.219,tbd,tbd,1,u
1931,6274,previous,150.33665,55.89791,--,168.292,tbd,tbd,1,g
1932,6278,previous,340.1258,3.35855,--,679.187,tbd,tbd,1,u
1933,6280,previous,163.76913000000002,55.80647,--,183.292,tbd,tbd,3,urg
1934,6283,previous,140.3,45.48456,--,197.271,tbd,tbd,2,ur
1935,6287,previous,2.01231,-0.06895,--,004.180,tbd,tbd,1,u
1936,6289,previous,7.36412,25.73383,--,013.231,tbd,tbd,1,u
1937,6291,previous,11.01208,1.2201799999999998,--,022.182,tbd,tbd,1,u
1938,6293,previous,16.3319,1.7491,--,033.184,tbd,tbd,1,u
1939,6294,previous,17.390539999999998,15.00903,--,034.210,tbd,tbd,1,u
1940,6295,previous,18.25242,2.84617,--,036.186,tbd,tbd,1,u
1941,6296,previous,25.9589,16.1275,--,050.212,tbd,tbd,1,u
1942,6298,previous,27.78072,0.81916,--,056.182,tbd,tbd,1,u
1943,6300,previous,30.339170000000003,32.474909999999994,--,051.245,tbd,tbd,3,urg
1944,6305,previous,43.18838,0.6662100000000001,--,086.181,tbd,tbd,1,u
1945,6309,previous,114.36855,32.27183,--,193.245,tbd,tbd,2,ug
1946,6310,previous,115.707,33.696940000000005,--,193.247,tbd,tbd,3,urg
1947,6311,previous,116.721,44.06425,--,168.268,tbd,tbd,3,urg
1948,6312,previous,116.8948,44.81648,--,165.270,tbd,tbd,3,urg
1949,6313,previous,116.85052,50.92708,--,147.282,tbd,tbd,3,urg
1950,6314,previous,118.848,34.761,--,195.250,tbd,tbd,2,ur
1951,6316,previous,121.59867,20.10874,--,229.220,tbd,tbd,1,u
1952,6317,previous,121.88129,44.18014,--,175.268,tbd,tbd,3,urg
1953,6318,previous,122.24493,47.11079,--,167.274,tbd,tbd,3,urg
1954,6319,previous,124.88305,45.57912,--,175.271,tbd,tbd,3,urg
1955,6320,previous,124.99909,53.940180000000005,--,147.288,tbd,tbd,2,rg
1956,6321,previous,125.05358,48.79363,--,164.278,tbd,tbd,3,urg
1957,6323,previous,125.37775,37.55853,--,199.255,tbd,tbd,3,urg
1958,6324,previous,125.61447,18.48218,--,238.217,tbd,tbd,1,u
1959,6325,previous,125.67633,26.87876,--,224.234,tbd,tbd,1,u
1960,6327,previous,127.70722,51.27551,--,159.283,tbd,tbd,2,rg
1961,6329,previous,130.22579,50.86475,--,164.282,tbd,tbd,3,urg
1962,6330,previous,130.37001999999998,38.40381,--,204.257,tbd,tbd,3,urg
1963,6331,previous,130.34058000000002,50.289,--,166.281,tbd,tbd,3,urg
1964,6333,previous,132.91192,33.518359999999994,--,222.247,tbd,tbd,3,urg
1965,6334,previous,134.08997,20.17793,--,252.220,tbd,tbd,1,u
1966,6340,previous,138.81784,42.198,--,206.264,tbd,tbd,3,urg
1967,6344,previous,139.85927,27.34751,--,248.235,tbd,tbd,1,u
1968,6353,previous,149.12406,51.00186,--,188.282,tbd,tbd,1,g
1969,6356,previous,150.36876,50.46595,--,191.281,tbd,tbd,1,g
1970,6357,previous,150.5105,60.34064,--,148.301,tbd,tbd,1,g
1971,6358,previous,151.14293999999998,41.2118,--,228.262,tbd,tbd,2,ur
1972,6359,previous,151.34192,40.26947,--,230.261,tbd,tbd,2,ur
1973,6364,previous,155.29588,49.22508,--,204.278,tbd,tbd,2,rg
1974,6365,previous,155.88436000000002,42.50053,--,230.265,tbd,tbd,2,ur
1975,6367,previous,157.30765,26.39171,--,282.233,tbd,tbd,1,u
1976,6368,previous,157.36471,61.25146,--,150.303,tbd,tbd,1,g
1977,6369,previous,158.14937,53.37634,--,188.287,tbd,tbd,1,g
1978,6370,previous,159.43761999999998,35.291940000000004,--,260.251,tbd,tbd,2,ur
1979,6373,previous,163.67036000000002,27.5517,--,290.235,tbd,tbd,1,u
1980,6374,previous,163.93938,46.4777,--,226.273,tbd,tbd,3,urg
1981,6376,previous,165.78421,53.3745,--,197.287,tbd,tbd,3,urg
1982,6377,previous,166.69229,52.47718,--,203.285,tbd,tbd,3,urg
1983,6379,previous,167.61296000000002,28.14402,--,296.236,tbd,tbd,1,u
1984,6380,previous,167.66846,36.823440000000005,--,268.254,tbd,tbd,2,ur
1985,6383,previous,168.81188,53.33183,--,201.287,tbd,tbd,3,urg
1986,6384,previous,169.04583,41.30597,--,253.263,tbd,tbd,2,ur
1987,6386,previous,169.39739,47.06873,--,231.274,tbd,tbd,3,urg
1988,6387,previous,172.07703999999998,24.03817,--,314.228,tbd,tbd,1,u
1989,6388,previous,172.9908,19.25761,--,326.219,tbd,tbd,1,u
1990,6390,previous,173.77867,37.33997,--,276.255,tbd,tbd,2,ur
1991,6391,previous,174.51554,3.24939,--,349.186,tbd,tbd,1,u
1992,6392,previous,175.47796,22.27469,--,324.225,tbd,tbd,1,u
1993,6397,previous,178.00063,33.228359999999995,--,299.246,tbd,tbd,3,urg
1994,6398,previous,178.29494,46.20147,--,248.272,tbd,tbd,3,urg
1995,6400,previous,179.93596000000002,-0.1245,--,360.180,tbd,tbd,1,u
1996,6401,previous,180.49596,47.72311,--,244.275,tbd,tbd,3,urg
1997,6402,previous,180.98472,25.59698,--,327.231,tbd,tbd,1,u
1998,6404,previous,181.41848,49.17483,--,238.278,tbd,tbd,3,urg
1999,6407,previous,183.76849,0.79057,--,367.182,tbd,tbd,1,u
2000,6408,previous,184.19165,35.49478,--,300.251,tbd,tbd,2,ur
2001,6411,previous,185.46632,38.10293,--,292.256,tbd,tbd,2,ur
2002,6412,previous,186.71296,21.83119,--,346.224,tbd,tbd,1,u
2003,6413,previous,186.53342,-0.10061,--,373.180,tbd,tbd,1,u
2004,6415,previous,187.24837,37.73011,--,297.255,tbd,tbd,2,ur
2005,6420,previous,192.78154,29.59458,--,336.239,tbd,tbd,2,ur
2006,6422,previous,193.57917,22.59334,--,358.225,tbd,tbd,1,u
2007,6425,previous,196.18166,20.01805,--,369.220,tbd,tbd,1,u
2008,6428,previous,198.26216,46.25378,--,273.273,tbd,tbd,1,r
2009,6429,previous,198.41675,51.85801,--,244.284,tbd,tbd,1,r
2010,6430,previous,198.78875,54.63106,--,231.289,tbd,tbd,1,r
2011,6437,previous,202.39371,22.72117,--,374.225,tbd,tbd,1,u
2012,6440,previous,202.91804,36.46999,--,326.253,tbd,tbd,1,u
2013,6442,previous,203.50579,33.25953,--,339.247,tbd,tbd,1,u
2014,6444,previous,204.4638,36.33835,--,329.253,tbd,tbd,1,u
2015,6446,previous,206.1165,32.9735,--,346.246,tbd,tbd,2,ug
2016,6449,previous,207.29292,36.21104,--,335.252,tbd,tbd,1,u
2017,6450,previous,208.07913,32.28105,--,351.245,tbd,tbd,3,urg
2018,6452,previous,210.05341,31.58141,--,358.243,tbd,tbd,2,ur
2019,6453,previous,210.61757000000003,63.3593,--,188.307,tbd,tbd,1,r
2020,6458,previous,215.16804,39.91939,--,330.260,tbd,tbd,2,ur
2021,6459,previous,215.06604,60.320780000000006,--,212.301,tbd,tbd,1,r
2022,6460,previous,217.51704,41.0992,--,328.262,tbd,tbd,2,ur
2023,6462,previous,219.02345,36.67977,--,352.253,tbd,tbd,1,u
2024,6465,previous,221.64175,30.5495,--,382.241,tbd,tbd,1,u
2025,6468,previous,223.24642000000003,33.39706,--,372.247,tbd,tbd,1,u
2026,6470,previous,224.00325,57.03896999999999,--,244.294,tbd,tbd,1,r
2027,6471,previous,225.94038,32.42836,--,381.245,tbd,tbd,1,u
2028,6473,previous,230.34937,58.09747,--,244.296,tbd,tbd,1,r
2029,6474,previous,230.53975,29.17275,--,403.238,tbd,tbd,2,ur
2030,6476,previous,231.2779,33.46318,--,386.247,tbd,tbd,1,u
2031,6477,previous,232.79417,34.24028,--,386.248,tbd,tbd,2,ur
2032,6480,previous,234.55384,58.28606,--,245.297,tbd,tbd,1,r
2033,6481,previous,235.32734,18.20976,--,448.216,tbd,tbd,1,u
2034,6483,previous,236.26489,27.80147,--,417.236,tbd,tbd,1,u
2035,6484,previous,239.05721,34.77497,--,392.250,tbd,tbd,2,ur
2036,6485,previous,240.30531,21.64274,--,447.223,tbd,tbd,1,u
2037,6488,previous,244.6796,43.89095,--,352.268,tbd,tbd,2,ur
2038,6491,previous,245.38744,39.52908,--,379.259,tbd,tbd,2,ur
2039,6493,previous,247.61733,45.34342,--,347.271,tbd,tbd,2,ur
2040,6494,previous,247.9597,18.90113,--,469.218,tbd,tbd,1,u
2041,6495,previous,248.04275,35.00825,--,406.250,tbd,tbd,2,ur
2042,6496,previous,249.01089,47.12488,--,340.274,tbd,tbd,2,ur
2043,6498,previous,251.17951,26.42377,--,450.233,tbd,tbd,1,u
2044,6500,previous,255.92278,24.8611,--,464.230,tbd,tbd,1,u
2045,6501,previous,257.41233,23.40235,--,472.227,tbd,tbd,1,u
2046,6503,previous,259.89234,29.65732,--,452.239,tbd,tbd,2,ur
2047,6505,previous,320.71684,4.15987,--,640.188,tbd,tbd,1,u
2048,6506,previous,321.29447000000005,4.1921,--,641.188,tbd,tbd,1,u
2049,6507,previous,325.47783,-0.02009,--,651.180,tbd,tbd,1,u
2050,6508,previous,329.11314,12.06993,--,644.204,tbd,tbd,1,u
2051,6510,previous,337.10737,12.08443,--,659.204,tbd,tbd,1,u
2052,6514,previous,345.22143,0.37724,--,690.181,tbd,tbd,1,u
2053,6516,previous,345.89654,0.61755,--,692.181,tbd,tbd,1,u
2054,6517,previous,345.84052,14.37165,--,670.209,tbd,tbd,1,u
2055,6519,previous,355.29822,0.00518,--,711.180,tbd,tbd,1,u
2056,6521,previous,355.99529,-0.50622,--,712.179,tbd,tbd,1,u
2057,6522,previous,356.86701,-0.08924,--,714.180,tbd,tbd,1,u
2058,6620,previous,209.20554,55.45195,--,237.291,tbd,tbd,1,r
2059,6621,previous,209.35617,53.29554,--,249.287,tbd,tbd,1,r
2060,6623,previous,209.94691,55.59376999999999,--,238.291,tbd,tbd,1,r
2061,6624,previous,209.95671,55.59733000000001,--,238.291,tbd,tbd,1,r
2062,6625,previous,210.16737,56.130390000000006,--,235.292,tbd,tbd,1,r
2063,6626,previous,210.29358,56.9057,--,229.294,tbd,tbd,1,r
2064,6627,previous,210.34663,55.9515,--,235.292,tbd,tbd,1,r
2065,6628,previous,210.43709,53.03601,--,253.286,tbd,tbd,2,rG
2066,6633,previous,211.22691,52.00686,--,260.284,tbd,tbd,4,rGiz
2067,6637,previous,211.70971,52.43864,--,258.285,tbd,tbd,4,rGiz
2068,6638,previous,212.05759,54.48559,--,246.289,tbd,tbd,4,rGiz
2069,6639,previous,212.83554,52.20275,--,262.284,tbd,tbd,4,rGiz
2070,6640,previous,212.90434,56.8553,--,232.294,tbd,tbd,1,r
2071,6641,previous,213.48096,53.72909,--,254.287,tbd,tbd,4,rGiz
2072,6642,previous,213.69662,54.78433,--,245.290,tbd,tbd,3,rGi
2073,6646,previous,215.01413,52.52717,--,262.285,tbd,tbd,4,rGiz
2074,6648,previous,215.26067,52.49514,--,262.285,tbd,tbd,4,rGiz
2075,6649,previous,215.32646,52.83955,--,259.286,tbd,tbd,4,rGiz
2076,6651,previous,215.84125,57.37861,--,232.295,tbd,tbd,1,r
2077,6652,previous,215.95529,57.44275,--,232.295,tbd,tbd,1,r
2078,6653,previous,216.43446,57.12346,--,236.294,tbd,tbd,1,r
2079,6658,previous,217.5027,55.779990000000005,--,243.292,tbd,tbd,1,r
2080,6659,previous,217.91571,55.556340000000006,--,247.291,tbd,tbd,1,r
2081,6660,previous,217.96945,57.47687,--,234.295,tbd,tbd,1,r
2082,6661,previous,218.51613,51.36002,--,272.283,tbd,tbd,1,r
2083,6662,previous,218.64455,56.98894,--,238.294,tbd,tbd,1,r
2084,6663,previous,330.46579,4.16901,--,659.188,tbd,tbd,1,u
2085,6664,previous,330.50692999999995,1.7859900000000002,--,661.184,tbd,tbd,1,u
2086,6665,previous,330.87097,2.08858,--,661.184,tbd,tbd,1,u
2087,6666,previous,331.27884,1.78436,--,662.184,tbd,tbd,1,u
2088,6667,previous,331.67511,4.1919,--,662.188,tbd,tbd,1,u
2089,6668,previous,333.27887000000004,-0.5102899999999999,--,667.179,tbd,tbd,1,u
2090,6669,previous,333.35908,-0.16286,--,667.180,tbd,tbd,1,u
2091,6670,previous,333.38272,0.81004,--,667.182,tbd,tbd,1,u
2092,6672,previous,333.57843,1.1760700000000002,--,667.182,tbd,tbd,1,u
2093,6673,previous,334.37241,-0.6435,--,669.179,tbd,tbd,1,u
2094,6675,previous,335.45342,1.26186,--,671.183,tbd,tbd,1,u
2095,6700,previous,115.96921,24.96211,--,210.230,tbd,tbd,1,u
2096,6711,previous,215.12708,53.04701,--,259.286,tbd,tbd,4,rGiz
2097,6712,previous,219.26338,35.03154,--,359.250,tbd,tbd,1,u
2098,6713,previous,258.4027,58.9445,--,266.298,tbd,tbd,2,ur
2099,6717,previous,336.5374999999999,0.6950000000000001,--,673.181,tbd,tbd,1,u
2100,6720,previous,239.84583333333333,31.78666666666667,--,407.244,tbd,tbd,2,ur
2101,6731,previous,357.18749999999994,1.8097222222222225,--,714.184,tbd,tbd,1,u
2102,6734,previous,341.8333333333333,18.0225,--,650.216,tbd,tbd,1,u
2103,6735,previous,338.39166666666665,30.20638888888889,--,586.240,tbd,tbd,1,u
2104,6736,previous,330.71666666666664,6.247222222222222,--,658.192,tbd,tbd,1,u
2105,6739,previous,267.29999999999995,23.51,--,490.227,tbd,tbd,1,u
2106,6742,previous,238.825,41.86083333333333,--,355.264,tbd,tbd,1,r
2107,6744,previous,221.475,36.83027777777778,--,354.254,tbd,tbd,1,u
2108,6747,previous,212.7708333333333,23.2325,--,392.226,tbd,tbd,1,u
2109,6749,previous,190.40416666666667,27.356944444444448,--,338.235,tbd,tbd,1,u
2110,6750,previous,181.7125,23.60055555555555,--,333.227,tbd,tbd,1,u
2111,6751,previous,167.97916666666666,43.4863888888889,--,244.267,tbd,tbd,3,urg
2112,6753,previous,136.86666666666665,42.55055555555555,--,202.265,tbd,tbd,3,urg
2113,6760,previous,25.95833333333333,16.1275,--,050.212,tbd,tbd,1,u
2114,6761,previous,358.8666666666668,32.87916666666667,--,602.246,tbd,tbd,3,urg
2115,6762,previous,355.9958333333333,-0.5061111111111111,--,712.179,tbd,tbd,1,u
2116,6764,previous,350.51666666666665,18.35833333333333,--,665.217,tbd,tbd,1,u
2117,6765,previous,332.64166666666665,6.3344444444444425,--,661.193,tbd,tbd,1,u
2118,6766,previous,332.0208333333333,4.7675,--,662.190,tbd,tbd,1,u
2119,6767,previous,328.29166666666663,11.915277777777776,--,642.204,tbd,tbd,1,u
2120,6768,previous,326.00416666666666,24.197777777777773,--,596.228,tbd,tbd,1,u
2121,6773,previous,254.2958333333333,31.848055555555547,--,431.244,tbd,tbd,2,ur
2122,6774,previous,252.7083333333333,31.391111111111112,--,431.243,tbd,tbd,2,ur
2123,6775,previous,240.7875,33.51,--,402.247,tbd,tbd,2,ur
2124,6780,previous,214.4875,21.336944444444445,--,399.223,tbd,tbd,1,u
2125,6781,previous,212.59583333333333,24.31583333333333,--,387.229,tbd,tbd,1,u
2126,6783,previous,182.5583333333333,28.724444444444448,--,321.237,tbd,tbd,1,u
2127,6784,previous,174.01249999999996,52.2363888888889,--,214.284,tbd,tbd,2,ug
2128,6785,previous,157.95,43.71583333333334,--,229.267,tbd,tbd,3,urg
2129,6786,previous,154.79166666666666,58.58027777777777,--,162.297,tbd,tbd,1,g
2130,6789,previous,146.04999999999995,32.344166666666666,--,246.245,tbd,tbd,3,urg
2131,6791,previous,137.32916666666665,35.25083333333333,--,225.250,tbd,tbd,3,urg
2132,6797,previous,357.5333333333333,36.90972222222222,--,571.254,tbd,tbd,3,urg
2133,6800,previous,351.9874999999999,13.696944444444444,--,685.207,tbd,tbd,1,u
2134,6801,previous,349.89583333333326,11.83777777777778,--,685.204,tbd,tbd,1,u
2135,6802,previous,348.97916666666663,1.9675,--,698.184,tbd,tbd,1,u
2136,6806,previous,342.26249999999993,32.47166666666667,--,577.245,tbd,tbd,2,ug
2137,6809,previous,338.4458333333333,2.9652777777777786,--,676.186,tbd,tbd,1,u
2138,6810,previous,336.96666666666664,15.38277777777778,--,649.211,tbd,tbd,1,u
2139,6811,previous,336.37499999999994,26.43166666666667,--,602.233,tbd,tbd,1,u
2140,6813,previous,329.88749999999993,0.8247222222222222,--,660.182,tbd,tbd,1,u
2141,6814,previous,325.93749999999994,22.86305555555556,--,600.226,tbd,tbd,1,u
2142,6816,previous,318.81249999999994,10.198055555555555,--,628.200,tbd,tbd,1,u
2143,6820,previous,250.19166666666663,19.549166666666668,--,472.219,tbd,tbd,1,u
2144,6823,previous,238.44583333333333,26.727222222222217,--,427.233,tbd,tbd,1,u
2145,6825,previous,232.575,44.90666666666666,--,329.270,tbd,tbd,1,r
2146,6828,previous,216.38333333333333,21.57111111111111,--,403.223,tbd,tbd,1,u
2147,6831,previous,213.04166666666663,20.87277777777777,--,398.222,tbd,tbd,1,u
2148,6833,previous,205.95,19.495277777777783,--,388.219,tbd,tbd,1,u
2149,6837,previous,182.3,27.071388888888887,--,325.234,tbd,tbd,1,u
2150,6841,previous,147.07083333333333,43.19333333333333,--,215.266,tbd,tbd,3,urg
2151,6843,previous,145.67916666666662,66.29333333333334,--,116.313,tbd,tbd,1,g
2152,6847,previous,118.75833333333333,27.63833333333333,--,211.235,tbd,tbd,1,u
